,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
2978,no,16,owner,48,41,married,no_rec,fixed,45,108.0,9000.0,0.0,1150,1235
2979,no,9,rent,60,38,married,no_rec,fixed,87,120.0,0.0,0.0,1177,1300
2980,no,5,rent,48,29,married,no_rec,fixed,78,177.0,4000.0,0.0,700,960
2981,yes,1,owner,60,36,married,yes_rec,freelance,45,0.0,4000.0,2000.0,1500,1743
2982,no,3,parents,48,29,separated,no_rec,fixed,35,108.0,0.0,0.0,900,1263
2983,no,5,owner,60,35,married,no_rec,fixed,75,185.0,5000.0,1500.0,1350,1553
2984,yes,6,rent,60,38,married,yes_rec,fixed,55,103.0,0.0,0.0,1100,1303
2985,no,2,rent,36,35,single,no_rec,fixed,42,74.0,0.0,0.0,950,1000
2986,no,15,owner,60,58,married,no_rec,partime,35,100.0,12000.0,0.0,1300,1380
2987,no,6,owner,60,33,married,no_rec,partime,60,140.0,6000.0,0.0,1150,1715
2988,no,5,owner,36,47,married,no_rec,freelance,60,80.0,4000.0,0.0,350,385
2989,no,24,owner,18,38,married,yes_rec,fixed,45,0.0,7000.0,90.0,300,400
2990,yes,0,rent,60,32,married,no_rec,freelance,90,0.0,0.0,0.0,1600,1692
2991,yes,0,parents,48,21,single,no_rec,partime,35,70.0,0.0,0.0,1200,1600
2992,no,5,rent,24,41,married,no_rec,freelance,44,90.0,8000.0,0.0,600,1218
2993,no,4,other,60,25,married,no_rec,fixed,35,146.0,0.0,0.0,800,1400
2994,no,16,owner,6,41,married,no_rec,fixed,75,87.0,3000.0,0.0,200,625
2995,yes,15,owner,60,37,married,no_rec,others,90,90.0,5000.0,1800.0,1500,1816
2996,yes,4,rent,60,28,married,no_rec,fixed,79,190.0,4000.0,0.0,1250,1250
2997,yes,3,priv,60,35,married,yes_rec,fixed,45,219.0,1000.0,0.0,1000,1232
2998,no,0,owner,36,28,married,no_rec,fixed,45,142.0,8000.0,4000.0,900,1888
2999,no,16,owner,48,31,married,no_rec,fixed,45,200.0,5000.0,800.0,1250,1646
3000,no,1,parents,60,26,single,no_rec,partime,35,120.0,0.0,0.0,1150,1300
3001,no,3,owner,48,26,single,no_rec,fixed,35,157.0,7000.0,0.0,1200,2053
3002,no,5,parents,36,27,single,no_rec,fixed,35,105.0,9500.0,2350.0,1000,1443
3003,yes,6,rent,48,53,separated,yes_rec,fixed,56,208.0,0.0,0.0,1200,1479
3004,no,11,owner,60,29,single,no_rec,fixed,35,57.0,1500.0,0.0,700,994
3005,no,15,owner,60,50,married,no_rec,fixed,35,91.0,3000.0,0.0,1150,1200
3006,no,20,owner,36,48,married,no_rec,fixed,60,131.0,3500.0,0.0,1000,2188
3007,no,17,owner,36,38,married,no_rec,freelance,75,0.0,19000.0,800.0,700,795
3008,no,1,owner,48,39,married,no_rec,fixed,45,150.0,10500.0,0.0,1300,1392
3009,no,4,rent,60,25,married,no_rec,fixed,56,112.0,0.0,0.0,1250,1399
3010,yes,2,owner,60,35,single,no_rec,fixed,35,51.0,4000.0,0.0,1400,1628
3011,no,10,owner,48,33,married,no_rec,fixed,45,110.0,5000.0,0.0,1000,1160
3012,no,14,priv,48,36,married,no_rec,fixed,75,155.0,3500.0,200.0,1100,1250
3013,yes,1,other,30,20,single,no_rec,fixed,35,90.0,0.0,0.0,450,500
3014,no,4,rent,60,25,single,no_rec,fixed,50,150.0,0.0,0.0,1500,2600
3015,no,3,owner,60,34,married,no_rec,freelance,45,0.0,3000.0,0.0,1350,1423
3016,yes,2,rent,36,21,single,no_rec,fixed,45,100.0,0.0,0.0,700,825
3017,no,15,owner,36,51,married,no_rec,fixed,45,125.0,4000.0,200.0,375,375
3018,yes,0,other,60,38,married,yes_rec,fixed,45,0.0,0.0,0.0,1500,1700
3019,no,3,rent,36,23,single,no_rec,fixed,59,244.0,3100.0,0.0,700,1199
3020,no,4,parents,60,25,married,no_rec,freelance,35,95.0,25000.0,0.0,1650,1900
3021,yes,1,parents,36,25,single,no_rec,partime,35,53.0,0.0,0.0,600,1415
3022,no,13,owner,36,40,married,no_rec,fixed,45,193.0,3000.0,0.0,700,1000
3023,no,6,owner,60,43,married,yes_rec,freelance,45,140.0,4300.0,0.0,2200,2500
3024,yes,5,rent,60,40,married,yes_rec,fixed,66,206.0,0.0,0.0,1900,2225
3025,no,5,priv,36,32,married,no_rec,fixed,75,101.0,40000.0,0.0,1400,1444
3026,yes,2,rent,48,48,married,yes_rec,others,109,193.0,0.0,0.0,1140,1143
3027,no,6,owner,60,29,married,no_rec,fixed,60,220.0,15000.0,4500.0,1200,1256
3028,no,20,parents,60,36,married,no_rec,freelance,60,130.0,0.0,0.0,1200,1630
3029,no,0,owner,24,33,separated,no_rec,fixed,35,170.0,3000.0,0.0,600,1589
3030,no,3,owner,60,33,married,yes_rec,fixed,45,193.0,10000.0,1500.0,1300,1730
3031,no,20,owner,60,56,married,no_rec,fixed,35,96.0,5000.0,0.0,950,1092
3032,no,7,parents,30,29,single,no_rec,fixed,35,250.0,3500.0,0.0,500,1634
3033,no,10,owner,60,45,married,no_rec,freelance,45,325.0,12000.0,1200.0,1300,1833
3034,no,13,owner,36,51,married,yes_rec,fixed,45,382.0,5000.0,1000.0,1400,2438
3035,yes,0,rent,36,24,single,no_rec,partime,44,85.0,0.0,0.0,375,575
3036,no,16,priv,48,34,married,no_rec,fixed,60,85.0,2000.0,0.0,800,1866
3037,yes,7,rent,60,41,married,no_rec,freelance,45,0.0,0.0,0.0,1100,1108
3038,yes,7,rent,60,38,married,no_rec,freelance,90,0.0,0.0,0.0,1370,1397
3039,no,3,rent,60,41,married,yes_rec,fixed,77,166.0,0.0,0.0,2200,2625
3040,yes,22,other,36,46,married,no_rec,fixed,45,138.0,0.0,0.0,250,270
3041,no,8,owner,24,46,married,no_rec,freelance,75,0.0,15000.0,0.0,1000,1603
3042,yes,0,parents,48,28,divorced,yes_rec,fixed,35,280.0,0.0,0.0,1300,2058
3043,no,0,parents,48,23,single,no_rec,fixed,35,56.0,0.0,0.0,325,1202
3044,no,25,rent,60,52,married,no_rec,fixed,61,163.0,5000.0,900.0,1650,1683
3045,yes,7,rent,36,29,married,no_rec,fixed,58,125.0,0.0,0.0,1100,1350
3046,yes,1,other,60,36,married,no_rec,fixed,60,101.0,0.0,0.0,850,1098
3047,yes,0,owner,36,36,married,no_rec,others,45,25.0,3500.0,0.0,1300,2246
3048,no,1,parents,60,26,single,no_rec,fixed,35,57.0,0.0,0.0,1200,1512
3049,no,6,owner,60,26,married,no_rec,fixed,45,260.0,5000.0,2500.0,1300,2072
3050,no,2,owner,36,40,married,no_rec,freelance,105,144.0,6000.0,0.0,2000,2532
3051,no,14,priv,24,51,married,no_rec,partime,75,198.0,1000.0,0.0,450,650
3052,no,5,priv,60,24,married,no_rec,fixed,45,127.0,2000.0,0.0,1000,1282
3053,no,3,priv,60,27,married,no_rec,fixed,45,194.0,3500.0,1000.0,700,1083
3054,no,14,owner,60,28,married,no_rec,fixed,35,216.0,4000.0,0.0,1750,2270
3055,no,14,owner,60,30,married,no_rec,fixed,60,70.0,4000.0,2800.0,600,1125
3056,yes,0,rent,48,27,married,no_rec,freelance,70,250.0,0.0,0.0,860,970
3057,no,2,rent,60,32,married,no_rec,partime,87,115.0,2000.0,0.0,1250,1517
3058,no,17,owner,24,51,married,no_rec,freelance,35,0.0,5000.0,0.0,800,1630
3059,no,40,owner,36,59,married,no_rec,freelance,35,0.0,17000.0,3000.0,500,1571
3060,yes,3,other,48,38,married,no_rec,freelance,75,40.0,3500.0,0.0,600,882
3061,no,22,rent,60,38,married,no_rec,fixed,70,100.0,0.0,0.0,500,982
3062,no,12,owner,60,28,single,yes_rec,fixed,35,172.0,3000.0,2000.0,950,1184
3063,no,3,owner,60,38,single,no_rec,fixed,35,250.0,5000.0,0.0,1500,1934
3064,yes,2,parents,36,36,married,no_rec,freelance,90,59.0,0.0,0.0,500,715
3065,no,1,owner,12,22,single,no_rec,fixed,45,80.0,3500.0,0.0,200,1156
3066,yes,11,rent,36,59,married,no_rec,fixed,69,85.0,0.0,0.0,850,1100
3067,no,1,owner,48,48,married,no_rec,freelance,45,188.0,14000.0,0.0,900,1082
3068,yes,2,parents,60,22,single,no_rec,fixed,35,60.0,0.0,0.0,1175,1175
3069,no,18,owner,60,49,married,no_rec,fixed,135,180.0,13500.0,0.0,900,994
3070,yes,0,priv,60,43,married,no_rec,partime,90,82.0,4000.0,0.0,600,790
3071,no,4,owner,36,32,married,no_rec,fixed,45,190.0,13000.0,2000.0,800,2400
3072,yes,3,parents,12,26,single,no_rec,fixed,35,120.0,3500.0,0.0,1000,1844
3073,no,6,parents,36,23,single,no_rec,fixed,35,79.0,6000.0,0.0,550,652
3074,no,6,owner,60,27,single,no_rec,fixed,35,208.0,6000.0,3300.0,1500,1559
3075,yes,1,rent,60,39,married,no_rec,fixed,69,92.0,0.0,0.0,900,1020
3076,yes,1,rent,48,36,married,no_rec,partime,101,112.0,0.0,0.0,1550,1839
3077,no,12,owner,24,47,married,no_rec,fixed,60,135.0,2500.0,0.0,550,1061
3078,no,20,rent,36,39,married,no_rec,fixed,91,158.0,0.0,0.0,380,580
3079,no,8,owner,36,30,married,no_rec,freelance,45,80.0,7000.0,3000.0,1000,1734
3080,no,1,owner,48,36,married,no_rec,fixed,60,75.0,5500.0,0.0,1085,1736
3081,no,12,other,60,33,married,no_rec,fixed,60,140.0,0.0,0.0,1650,1910
3082,no,16,owner,60,31,married,no_rec,fixed,60,160.0,12000.0,0.0,1850,1862
3083,no,13,owner,60,58,married,no_rec,fixed,75,211.0,7500.0,2000.0,800,1214
3084,no,17,owner,12,37,married,no_rec,fixed,75,188.0,7000.0,1000.0,600,1890
3085,no,13,priv,24,59,widow,no_rec,fixed,35,87.0,1200.0,0.0,425,750
3086,no,8,owner,60,38,married,no_rec,fixed,35,218.0,8000.0,0.0,1500,1785
3087,no,14,owner,48,48,married,yes_rec,fixed,60,107.0,5000.0,0.0,850,1801
3088,no,3,rent,48,36,married,yes_rec,fixed,82,222.0,0.0,0.0,1900,2100
3089,no,13,priv,48,36,married,no_rec,fixed,75,81.0,4750.0,0.0,1200,1385
3090,no,1,parents,36,36,single,no_rec,fixed,35,120.0,0.0,0.0,1000,2470
3091,no,9,owner,24,40,married,no_rec,freelance,60,0.0,5000.0,0.0,500,1490
3092,yes,0,rent,48,49,married,no_rec,partime,52,72.0,0.0,0.0,500,950
3093,no,8,rent,48,31,married,no_rec,fixed,90,150.0,0.0,0.0,1100,1430
3094,yes,20,owner,36,40,single,yes_rec,freelance,35,0.0,8500.0,400.0,750,1100
3095,yes,0,parents,60,25,single,yes_rec,fixed,35,95.0,8000.0,0.0,1250,1742
3096,no,5,owner,36,43,married,no_rec,freelance,45,0.0,4000.0,0.0,1800,2300
3097,no,5,parents,36,22,single,no_rec,fixed,35,100.0,0.0,0.0,1000,1200
3098,yes,12,owner,60,37,married,no_rec,fixed,90,80.0,5000.0,0.0,1600,1800
3099,no,8,owner,48,53,married,no_rec,fixed,45,147.0,8000.0,700.0,750,797
3100,no,8,parents,60,26,single,no_rec,freelance,35,75.0,7000.0,0.0,850,989
3101,no,26,owner,48,49,married,no_rec,fixed,60,240.0,2000.0,0.0,1750,2047
3102,no,15,parents,60,31,married,no_rec,fixed,45,140.0,0.0,0.0,1200,1637
3103,no,25,priv,48,55,married,no_rec,fixed,60,169.0,4000.0,0.0,1000,1459
3104,yes,3,parents,48,28,single,no_rec,freelance,35,79.0,0.0,0.0,1400,1958
3105,no,41,other,24,59,married,no_rec,fixed,60,177.0,0.0,0.0,500,1633
3106,no,22,owner,48,53,married,no_rec,fixed,35,110.0,5000.0,0.0,1500,1683
3107,no,12,owner,60,45,married,no_rec,fixed,75,131.0,5000.0,0.0,1150,1452
3108,no,4,owner,24,22,single,no_rec,fixed,35,79.0,4000.0,0.0,1000,1618
3109,no,0,owner,60,39,married,yes_rec,fixed,45,150.0,23000.0,5000.0,1050,1625
3110,yes,1,rent,36,25,married,yes_rec,partime,69,92.0,0.0,0.0,475,550
3111,no,3,other,60,32,married,no_rec,freelance,35,0.0,0.0,0.0,1000,1731
3112,no,2,parents,60,25,single,no_rec,fixed,35,110.0,0.0,0.0,860,959
3113,no,5,parents,60,21,single,no_rec,fixed,45,56.0,0.0,0.0,1400,2067
3114,yes,1,rent,48,46,married,no_rec,fixed,103,125.0,1500.0,0.0,1100,1408
3115,yes,0,rent,36,29,married,no_rec,partime,78,180.0,0.0,0.0,650,650
3116,no,0,owner,60,22,single,no_rec,partime,45,150.0,4000.0,0.0,1550,1657
3117,no,22,owner,36,45,married,no_rec,fixed,75,260.0,3000.0,0.0,1200,2267
3118,no,3,rent,48,60,widow,no_rec,freelance,54,186.0,0.0,0.0,850,1036
3119,yes,21,owner,60,44,married,no_rec,fixed,90,105.0,1150.0,720.0,200,1078
3120,no,20,owner,36,43,married,no_rec,fixed,60,80.0,3000.0,0.0,600,675
3121,no,1,owner,60,36,single,no_rec,freelance,60,100.0,4500.0,1500.0,400,1591
3122,yes,0,other,60,52,married,yes_rec,fixed,45,0.0,0.0,0.0,1400,1734
3123,no,7,rent,18,33,married,no_rec,fixed,113,532.0,0.0,0.0,1000,2290
3124,no,2,priv,60,34,married,no_rec,fixed,60,186.0,8000.0,4000.0,1250,1350
3125,no,12,rent,36,52,married,no_rec,freelance,75,0.0,3500.0,0.0,200,1240
3126,yes,0,owner,36,21,single,yes_rec,partime,35,115.0,2000.0,0.0,700,900
3127,yes,1,owner,60,27,married,no_rec,partime,75,160.0,4000.0,3000.0,1800,2100
3128,no,24,owner,60,45,married,no_rec,fixed,90,198.0,3500.0,0.0,900,1541
3129,no,12,owner,24,38,married,no_rec,fixed,60,114.0,4000.0,600.0,400,1169
3130,no,15,owner,60,51,married,no_rec,fixed,60,216.0,5000.0,0.0,1000,1200
3131,no,17,owner,12,47,married,no_rec,fixed,75,80.0,2500.0,0.0,400,1454
3132,no,20,owner,60,51,married,no_rec,fixed,60,250.0,2500.0,0.0,1250,1825
3133,yes,6,other,60,30,married,no_rec,fixed,60,133.0,0.0,0.0,1300,1388
3134,yes,6,rent,36,49,married,no_rec,others,65,54.0,0.0,0.0,450,615
3135,yes,2,rent,60,32,married,no_rec,fixed,93,175.0,0.0,0.0,1650,1688
3136,no,20,owner,36,37,married,yes_rec,fixed,60,150.0,3500.0,0.0,450,950
3137,yes,21,rent,60,55,widow,no_rec,fixed,56,107.0,0.0,0.0,1100,1353
3138,no,30,rent,36,53,married,no_rec,partime,70,95.0,0.0,0.0,800,800
3139,no,7,owner,60,44,married,no_rec,freelance,90,190.0,10000.0,0.0,1350,1527
3140,yes,0,other,36,26,single,yes_rec,partime,35,0.0,0.0,0.0,550,600
3141,no,7,parents,24,40,married,no_rec,fixed,60,200.0,10000.0,0.0,1000,3429
3142,yes,1,parents,36,33,single,no_rec,fixed,35,125.0,0.0,0.0,600,1600
3143,no,21,other,60,43,single,no_rec,fixed,35,115.0,0.0,0.0,1000,1338
3144,no,20,owner,48,44,married,no_rec,fixed,45,87.0,3000.0,0.0,800,1694
3145,no,12,owner,48,35,married,no_rec,fixed,45,125.0,6000.0,0.0,350,1511
3146,no,0,other,60,22,single,no_rec,fixed,35,89.0,0.0,0.0,1400,1666
3147,no,11,rent,60,38,married,no_rec,fixed,91,160.0,0.0,0.0,600,1200
3148,no,18,owner,36,33,married,no_rec,freelance,75,68.0,9000.0,3000.0,850,1340
3149,no,19,owner,36,37,married,no_rec,fixed,75,170.0,2500.0,0.0,950,1339
3150,yes,2,priv,24,20,single,no_rec,freelance,35,107.0,54000.0,0.0,2000,2600
3151,no,1,rent,36,27,married,yes_rec,fixed,46,108.0,0.0,0.0,475,550
3152,no,19,owner,60,56,married,yes_rec,fixed,45,298.0,8000.0,0.0,1700,2195
3153,yes,0,parents,36,21,single,yes_rec,fixed,35,75.0,0.0,0.0,690,790
3154,yes,0,parents,24,35,single,no_rec,partime,35,60.0,0.0,0.0,800,1560
3155,no,14,owner,60,32,married,yes_rec,fixed,45,120.0,5000.0,0.0,400,965
3156,no,20,owner,60,36,married,no_rec,fixed,45,218.0,5000.0,2500.0,1600,2478
3157,no,22,owner,6,46,married,no_rec,freelance,90,150.0,75000.0,0.0,3000,3300
3158,no,24,owner,36,39,married,no_rec,fixed,90,90.0,12000.0,4000.0,700,1693
3159,no,12,owner,36,34,married,no_rec,fixed,60,97.0,4500.0,96.0,600,1253
3160,no,25,owner,60,43,married,no_rec,freelance,60,62.0,12000.0,0.0,1000,1627
3161,no,1,rent,36,29,married,no_rec,freelance,54,86.0,0.0,0.0,500,1686
3162,yes,0,owner,36,42,married,no_rec,fixed,75,0.0,7000.0,0.0,2500,3058
3163,no,2,other,36,26,single,no_rec,fixed,35,63.0,0.0,0.0,300,1111
3164,no,14,other,60,30,married,no_rec,fixed,45,130.0,0.0,0.0,1500,2414
3165,no,15,priv,24,52,single,no_rec,freelance,35,330.0,16500.0,0.0,1500,2201
3166,no,11,owner,60,54,married,no_rec,fixed,45,230.0,15000.0,0.0,1200,1415
3167,no,1,owner,60,22,married,yes_rec,fixed,45,230.0,2000.0,288.0,800,1588
3168,no,0,owner,48,45,married,no_rec,partime,35,110.0,3000.0,0.0,1200,1642
3169,no,1,parents,60,26,single,no_rec,fixed,35,90.0,0.0,0.0,1000,1297
3170,no,30,owner,24,51,married,yes_rec,freelance,45,0.0,20000.0,0.0,1000,1588
3171,no,22,owner,24,40,married,no_rec,fixed,75,190.0,3000.0,0.0,1000,1500
3172,no,3,parents,48,26,single,no_rec,fixed,35,120.0,0.0,0.0,1100,2080
3173,no,6,other,48,35,married,no_rec,fixed,60,79.0,15000.0,0.0,2000,2504
3174,no,10,owner,36,45,married,yes_rec,freelance,60,0.0,9500.0,250.0,750,1138
3175,no,2,owner,60,44,married,no_rec,fixed,75,274.0,6000.0,0.0,1600,2070
3176,yes,5,rent,60,24,married,no_rec,fixed,56,111.0,0.0,0.0,1000,1570
3177,no,17,rent,24,40,married,yes_rec,fixed,58,128.0,0.0,0.0,700,982
3178,no,13,owner,36,39,married,no_rec,fixed,35,148.0,14000.0,0.0,300,850
3179,no,5,rent,36,45,married,no_rec,others,90,150.0,10000.0,0.0,1100,1556
3180,yes,5,other,48,32,married,yes_rec,fixed,45,225.0,0.0,0.0,1000,1812
3181,no,3,parents,48,24,single,no_rec,fixed,35,55.0,3000.0,0.0,850,875
3182,yes,1,parents,48,40,single,yes_rec,fixed,35,80.0,3500.0,0.0,1100,1144
3183,no,1,owner,60,49,married,no_rec,fixed,105,531.0,47000.0,0.0,1400,1601
3184,yes,3,owner,60,37,married,no_rec,partime,90,166.0,3000.0,0.0,800,877
3185,no,16,other,42,49,married,yes_rec,fixed,45,80.0,0.0,0.0,700,950
3186,yes,0,rent,60,19,single,no_rec,others,35,0.0,0.0,0.0,900,1158
3187,no,3,parents,60,26,single,no_rec,fixed,35,83.0,0.0,0.0,1050,1156
3188,yes,7,owner,60,25,married,no_rec,fixed,35,75.0,3000.0,0.0,1350,1674
3189,yes,10,owner,60,38,married,yes_rec,fixed,90,80.0,3000.0,1749.0,1030,1095
3190,no,20,other,60,36,married,no_rec,fixed,75,210.0,0.0,0.0,1330,1330
3191,no,1,parents,24,21,single,no_rec,partime,35,90.0,0.0,0.0,900,1307
3192,no,18,owner,60,49,married,no_rec,fixed,90,110.0,5200.0,600.0,1350,1557
3193,yes,0,rent,48,24,married,no_rec,partime,35,0.0,0.0,0.0,600,1452
3194,no,10,owner,60,32,married,no_rec,fixed,60,160.0,4000.0,1800.0,1050,1303
3195,no,3,owner,36,37,married,no_rec,freelance,35,141.0,5000.0,400.0,1000,1912
3196,no,2,rent,60,33,married,no_rec,fixed,73,130.0,0.0,0.0,1100,1610
3197,no,2,owner,48,24,single,no_rec,fixed,35,157.0,6000.0,0.0,1000,1347
3198,no,6,parents,60,28,separated,no_rec,fixed,35,81.0,0.0,0.0,1500,1878
3199,no,28,owner,24,59,married,no_rec,freelance,60,606.0,6000.0,0.0,1550,1760
3200,no,23,other,36,56,separated,no_rec,freelance,35,157.0,0.0,0.0,1800,2320
3201,no,6,owner,60,50,married,no_rec,fixed,60,260.0,6000.0,0.0,1650,1800
3202,no,2,owner,60,37,married,no_rec,fixed,60,145.0,3500.0,1100.0,1250,1763
3203,no,30,owner,60,62,married,no_rec,fixed,60,150.0,3200.0,400.0,800,1314
3204,no,12,owner,60,34,married,no_rec,fixed,35,187.0,6000.0,2000.0,500,1457
3205,no,8,priv,48,22,married,no_rec,fixed,45,120.0,2500.0,1200.0,880,882
3206,no,2,rent,60,29,married,no_rec,fixed,80,200.0,0.0,0.0,1250,1250
3207,yes,10,rent,60,39,married,yes_rec,freelance,119,292.0,13000.0,2500.0,1500,2262
3208,no,4,priv,60,27,married,no_rec,fixed,45,53.0,2500.0,300.0,780,861
3209,no,2,rent,36,44,married,no_rec,partime,57,123.0,5000.0,0.0,900,975
3210,no,1,owner,48,27,married,no_rec,fixed,45,90.0,5000.0,0.0,350,1680
3211,no,0,priv,60,32,married,no_rec,partime,75,160.0,6000.0,0.0,1200,1571
3212,no,3,owner,60,41,married,no_rec,freelance,60,142.0,14000.0,0.0,1889,1889
3213,no,35,owner,24,51,married,no_rec,fixed,35,250.0,6000.0,0.0,450,1902
3214,no,3,parents,36,20,single,yes_rec,fixed,35,55.0,0.0,0.0,600,1625
3215,no,30,owner,48,59,married,no_rec,fixed,45,150.0,4000.0,0.0,660,933
3216,yes,12,other,60,34,married,no_rec,fixed,60,113.0,1500.0,0.0,1050,1087
3217,no,2,owner,36,23,single,no_rec,fixed,35,88.0,5500.0,0.0,750,1218
3218,no,3,parents,36,22,single,no_rec,fixed,35,65.0,0.0,0.0,1000,1629
3219,no,30,parents,24,53,married,no_rec,freelance,90,500.0,0.0,0.0,600,1100
3220,no,7,priv,60,29,married,no_rec,fixed,60,51.0,3500.0,500.0,1000,1290
3221,no,18,rent,60,39,married,no_rec,fixed,93,177.0,0.0,0.0,800,1781
3222,no,5,owner,48,41,married,no_rec,fixed,90,275.0,25000.0,1000.0,1800,2260
3223,yes,1,parents,36,24,single,yes_rec,partime,35,120.0,0.0,0.0,250,750
3224,yes,3,owner,24,23,married,no_rec,fixed,75,85.0,5000.0,0.0,600,1600
3225,no,2,parents,48,25,single,no_rec,fixed,35,91.0,0.0,0.0,900,1763
3226,no,3,owner,12,32,married,no_rec,freelance,75,25.0,3600.0,1800.0,100,550
3227,yes,5,rent,48,30,separated,yes_rec,partime,39,41.0,0.0,0.0,1300,1600
3228,yes,2,owner,60,42,widow,no_rec,others,45,35.0,6000.0,0.0,650,865
3229,no,20,owner,60,43,married,no_rec,partime,60,138.0,20000.0,0.0,1000,1312
3230,no,3,parents,48,22,single,no_rec,fixed,35,50.0,0.0,0.0,1100,1382
3231,no,15,owner,12,55,married,no_rec,fixed,45,130.0,7000.0,0.0,200,1240
3232,no,20,owner,24,53,married,no_rec,freelance,45,200.0,100000.0,0.0,1000,1419
3233,no,12,owner,60,28,single,no_rec,fixed,35,126.0,15000.0,0.0,1350,1381
3234,no,10,owner,60,34,married,yes_rec,fixed,60,310.0,3000.0,0.0,1600,1849
3235,no,7,owner,60,36,married,no_rec,fixed,60,122.0,3000.0,0.0,750,850
3236,no,0,owner,60,22,single,no_rec,partime,35,155.0,6500.0,0.0,1100,1646
3237,yes,0,rent,60,38,married,no_rec,fixed,67,69.0,0.0,0.0,1200,1497
3238,yes,1,owner,36,45,married,yes_rec,freelance,75,0.0,4000.0,0.0,800,800
3239,no,8,owner,24,51,married,no_rec,fixed,45,167.0,8000.0,0.0,250,400
3240,no,1,parents,48,21,single,no_rec,partime,35,164.0,0.0,0.0,1400,1503
3241,no,10,owner,60,52,married,no_rec,fixed,60,143.0,5500.0,0.0,1300,1661
3242,no,1,owner,60,24,single,no_rec,fixed,35,70.0,4000.0,0.0,1200,1505
3243,yes,2,other,48,25,married,no_rec,fixed,35,129.0,0.0,0.0,1580,1925
3244,no,5,rent,60,37,single,no_rec,fixed,48,130.0,0.0,0.0,600,1062
3245,yes,2,owner,48,40,married,yes_rec,fixed,90,250.0,9000.0,7000.0,1250,1776
3246,yes,0,parents,60,21,single,no_rec,partime,35,86.0,0.0,0.0,1000,1135
3247,no,13,parents,48,51,married,no_rec,fixed,45,92.0,3000.0,500.0,1220,1433
3248,no,0,other,60,37,married,no_rec,fixed,60,198.0,0.0,0.0,1000,1000
3249,no,6,priv,60,35,married,no_rec,fixed,45,160.0,3000.0,1200.0,900,1612
3250,no,7,rent,60,34,single,no_rec,fixed,60,250.0,9200.0,0.0,1500,1594
3251,no,10,owner,36,26,married,no_rec,fixed,60,100.0,3000.0,1800.0,500,690
3252,no,1,owner,6,29,single,no_rec,freelance,35,107.0,2000.0,0.0,300,1298
3253,yes,17,rent,48,52,married,no_rec,fixed,93,180.0,0.0,0.0,1200,1338
3254,no,12,owner,60,27,married,no_rec,fixed,45,145.0,3500.0,0.0,1000,1556
3255,no,6,ignore,24,31,single,no_rec,fixed,35,250.0,8000.0,0.0,1000,2436
3256,no,17,rent,12,46,married,no_rec,fixed,59,141.0,0.0,0.0,200,600
3257,yes,0,other,36,28,married,yes_rec,others,45,297.0,8000.0,0.0,1360,1362
3258,yes,4,rent,36,23,married,no_rec,fixed,46,108.0,0.0,0.0,315,315
3259,no,1,priv,24,31,married,no_rec,fixed,60,140.0,2000.0,500.0,1100,1600
3260,no,3,owner,60,31,married,no_rec,fixed,45,140.0,5500.0,1200.0,900,1400
3261,no,4,owner,12,54,married,no_rec,fixed,75,83.0,3000.0,0.0,600,1468
3262,no,30,owner,60,53,married,no_rec,fixed,35,120.0,4000.0,0.0,1250,1401
3263,no,2,parents,60,25,single,no_rec,fixed,35,96.0,0.0,0.0,1300,1785
3264,no,8,rent,36,30,married,no_rec,fixed,71,112.0,8000.0,0.0,1000,1175
3265,no,11,rent,18,28,married,yes_rec,freelance,64,190.0,2000.0,0.0,700,1224
3266,no,3,rent,48,26,married,no_rec,fixed,58,230.0,0.0,0.0,1150,1316
3267,no,23,parents,60,43,single,no_rec,fixed,35,90.0,3500.0,0.0,1050,1228
3268,yes,0,owner,60,62,married,yes_rec,others,90,136.0,2650.0,0.0,600,790
3269,no,8,priv,36,48,married,yes_rec,fixed,75,175.0,1000.0,0.0,475,575
3270,yes,2,owner,60,43,married,no_rec,partime,75,71.0,3000.0,0.0,1500,1552
3271,yes,1,rent,36,39,separated,yes_rec,others,52,65.0,0.0,0.0,500,700
3272,no,6,rent,60,34,separated,no_rec,fixed,47,120.0,0.0,0.0,1100,1700
3273,no,3,owner,36,37,married,no_rec,fixed,60,55.0,0.0,0.0,1500,2315
3274,yes,3,rent,18,30,married,no_rec,freelance,54,90.0,0.0,0.0,300,425
3275,no,25,owner,48,44,married,no_rec,freelance,75,250.0,20000.0,0.0,700,1100
3276,no,4,rent,12,33,married,no_rec,fixed,78,183.0,0.0,0.0,600,1600
3277,no,27,owner,36,53,married,yes_rec,fixed,35,136.0,4000.0,0.0,350,1389
3278,no,3,rent,60,42,married,no_rec,fixed,105,150.0,25000.0,0.0,1000,1338
3279,no,5,owner,18,31,married,no_rec,fixed,75,153.0,5000.0,0.0,800,1615
3280,no,3,parents,60,36,married,yes_rec,fixed,60,92.0,0.0,0.0,1100,1355
3281,no,0,owner,36,55,married,yes_rec,freelance,45,0.0,16000.0,0.0,900,1100
3282,yes,0,parents,24,21,single,yes_rec,partime,35,126.0,0.0,0.0,1150,1586
3283,no,5,rent,60,44,married,yes_rec,freelance,75,0.0,5000.0,0.0,1800,1888
3284,no,2,rent,48,29,single,no_rec,fixed,60,250.0,0.0,0.0,1000,1179
